"seqnames","start","end","V6","geneId","annotation"
"chr2L",4049660,4050890,10.3241,"FBgn0000547","Intron (FBtr0077465/FBgn0000547, intron 2 of 8)"
"chr2L",4051309,4051856,6.11995,"FBgn0000547","Intron (FBtr0077465/FBgn0000547, intron 2 of 8)"
"chr2L",4052637,4053411,4.27643,"FBgn0000547","Intron (FBtr0077465/FBgn0000547, intron 2 of 8)"
"chr2L",4053986,4054364,2.86915,"FBgn0266319","Intron (FBtr0077465/FBgn0000547, intron 2 of 8)"
"chr2L",4054991,4056543,6.07174,"FBgn0266319","Intron (FBtr0077465/FBgn0000547, intron 2 of 8)"
"chr2L",4057020,4058528,7.91061,"FBgn0266319","Intron (FBtr0077465/FBgn0000547, intron 2 of 8)"
"chr2L",4059306,4059912,2.14362,"FBgn0266319","Intron (FBtr0077465/FBgn0000547, intron 2 of 8)"
"chr2L",4060315,4061302,10.3568,"FBgn0266319","Intron (FBtr0077465/FBgn0000547, intron 2 of 8)"
"chr2L",4062676,4063421,7.70622,"FBgn0266319","Intron (FBtr0077465/FBgn0000547, intron 2 of 8)"
"chr2L",4064636,4066011,27.3679,"FBgn0266319","Intron (FBtr0077465/FBgn0000547, intron 2 of 8)"
"chr2L",4068923,4072165,138.508,"FBgn0266319","Intron (FBtr0077465/FBgn0000547, intron 2 of 8)"
"chr2L",4073143,4074044,6.60162,"FBgn0266319","Intron (FBtr0077465/FBgn0000547, intron 2 of 8)"
"chr2L",4074505,4077466,10.0849,"FBgn0266319","Promoter"
"chr2L",4077833,4078470,5.59966,"FBgn0266319","Intron (FBtr0077465/FBgn0000547, intron 3 of 8)"
"chr2L",4079333,4082413,9.91333,"FBgn0266319","Exon (FBtr0077465/FBgn0000547, exon 4 of 9)"
"chr2L",4082806,4083422,3.0109,"FBgn0086032","Intron (FBtr0077465/FBgn0000547, intron 5 of 8)"
"chr2L",4083835,4086567,8.18461,"FBgn0086032","Promoter"
"chr2L",4088675,4090454,4.14689,"FBgn0086032","Intron (FBtr0077465/FBgn0000547, intron 5 of 8)"
"chr2L",4093430,4093859,1.36783,"FBgn0086032","Intron (FBtr0077465/FBgn0000547, intron 5 of 8)"
"chr2L",4095046,4095405,3.82478,"FBgn0086032","Intron (FBtr0077465/FBgn0000547, intron 5 of 8)"
"chr2L",4097861,4099970,2.91826,"FBgn0086032","Exon (FBtr0077465/FBgn0000547, exon 6 of 9)"
"chr2L",4100583,4101120,7.32006,"FBgn0086032","Exon (FBtr0077465/FBgn0000547, exon 7 of 9)"
"chr2L",4101573,4103043,6.79876,"FBgn0086032","Intron (FBtr0077465/FBgn0000547, intron 7 of 8)"
"chr2L",4103641,4105744,7.01399,"FBgn0020376","Intron (FBtr0077465/FBgn0000547, intron 7 of 8)"
"chr2L",4106241,4107095,4.85457,"FBgn0020376","Intron (FBtr0077465/FBgn0000547, intron 7 of 8)"
"chr2L",4107465,4107905,3.93884,"FBgn0020376","Exon (FBtr0077465/FBgn0000547, exon 8 of 9)"
"chr2L",4109275,4110625,3.96681,"FBgn0020376","Intron (FBtr0077465/FBgn0000547, intron 8 of 8)"
"chr2L",4111059,4111406,2.80544,"FBgn0020376","Intron (FBtr0077465/FBgn0000547, intron 8 of 8)"
"chr2L",4113312,4113960,3.0109,"FBgn0020376","3' UTR"
"chr2L",4115957,4117614,11.0685,"FBgn0020376","Distal Intergenic"
"chr2L",4185873,4187648,2.337,"FBgn0267441","Promoter"
"chr2L",4197283,4198095,7.58942,"FBgn0031589","Promoter"
"chr2L",4221036,4221858,47.8668,"FBgn0001075","Promoter"
"chr2L",4222868,4223385,5.06216,"FBgn0001075","Downstream (1-2kb)"
"chr2L",4225587,4226881,6.76687,"FBgn0031590","Promoter"
"chr2L",4227747,4230063,26.1643,"FBgn0265819","Promoter"
"chr2L",4333865,4334618,35.0001,"FBgn0020762","Promoter"
"chr2L",4366281,4366778,1.72018,"FBgn0266903","Intron (FBtr0334401/FBgn0026319, intron 2 of 2)"
"chr2L",4371939,4372631,20.1113,"FBgn0026319","Promoter"
"chr2L",4373362,4374310,3.2946,"FBgn0026319","Intron (FBtr0334401/FBgn0026319, intron 2 of 2)"
"chr2L",4374749,4375131,3.9069,"FBgn0026319","Intron (FBtr0334401/FBgn0026319, intron 2 of 2)"
"chr2L",4375486,4376024,3.22862,"FBgn0026319","Intron (FBtr0334401/FBgn0026319, intron 2 of 2)"
"chr2L",4377185,4377604,2.1039,"FBgn0031597","Intron (FBtr0334401/FBgn0026319, intron 2 of 2)"
"chr2L",4391358,4393569,13.4458,"FBgn0031600","Promoter"
"chr2L",4394273,4395373,4.47111,"FBgn0022153","Promoter"
"chr2L",4442527,4444476,8.02582,"FBgn0031603","Promoter"
"chr2L",4445015,4446580,4.65281,"FBgn0031604","Promoter"
"chr2L",4447136,4448347,9.98299,"FBgn0025684","Promoter"
"chr2L",4452408,4454196,7.40561,"FBgn0031606","Promoter"
"chr2L",4455341,4458365,78.3315,"FBgn0019982","Promoter"
"chr2L",4458922,4459572,16.9147,"FBgn0053002","Promoter"
"chr2L",4462059,4462574,3.33815,"FBgn0031609","Promoter"
"chr2L",4476406,4478855,16.5589,"FBgn0011603","Promoter"
"chr2L",4479526,4489101,21.3388,"FBgn0011603","3' UTR"
"chr2L",4489763,4490636,7.71217,"FBgn0011603","Exon (FBtr0332345/FBgn0053196, exon 72 of 82)"
"chr2L",4491068,4491626,4.61409,"FBgn0011603","Exon (FBtr0332345/FBgn0053196, exon 72 of 82)"
"chr2L",4492071,4493337,4.85457,"FBgn0011603","Exon (FBtr0332345/FBgn0053196, exon 72 of 82)"
"chr2L",4493946,4496780,8.44204,"FBgn0011603","Exon (FBtr0332345/FBgn0053196, exon 69 of 82)"
"chr2L",4497417,4499348,6.43712,"FBgn0011603","Exon (FBtr0332345/FBgn0053196, exon 66 of 82)"
"chr2L",4499807,4513863,10.4706,"FBgn0011603","Exon (FBtr0332345/FBgn0053196, exon 39 of 82)"
"chr2L",4514402,4514938,3.27098,"FBgn0011603","Intron (FBtr0332345/FBgn0053196, intron 38 of 81)"
"chr2L",4515307,4520715,15.7468,"FBgn0011603","Exon (FBtr0332345/FBgn0053196, exon 36 of 82)"
"chr2L",4521056,4531025,16.3768,"FBgn0011603","Exon (FBtr0332345/FBgn0053196, exon 20 of 82)"
"chr2L",4531385,4532379,6.53071,"FBgn0031613","Exon (FBtr0332345/FBgn0053196, exon 17 of 82)"
"chr2L",4536081,4538181,11.4203,"FBgn0031613","Exon (FBtr0332345/FBgn0053196, exon 15 of 82)"
"chr2L",4543495,4544293,6.89599,"FBgn0031613","Exon (FBtr0332345/FBgn0053196, exon 13 of 82)"
"chr2L",4545098,4545765,2.57273,"FBgn0031613","Exon (FBtr0332345/FBgn0053196, exon 13 of 82)"
"chr2L",4547899,4548850,17.3596,"FBgn0031613","Exon (FBtr0332345/FBgn0053196, exon 12 of 82)"
"chr2L",4552224,4554599,14.9389,"FBgn0031613","Exon (FBtr0332345/FBgn0053196, exon 9 of 82)"
"chr2L",4555193,4564631,13.6051,"FBgn0031613","Exon (FBtr0332345/FBgn0053196, exon 6 of 82)"
"chr2L",4565033,4566187,5.82854,"FBgn0031613","Intron (FBtr0332345/FBgn0053196, intron 5 of 81)"
"chr2L",4566600,4571685,9.09402,"FBgn0031613","Exon (FBtr0332345/FBgn0053196, exon 3 of 82)"
"chr2L",4572344,4576206,10.6533,"FBgn0031613","5' UTR"
"chr2L",4576666,4579979,7.6247,"FBgn0031613","Promoter"
"chr2L",4580963,4581622,4.66959,"FBgn0263869","Intron (FBtr0332345/FBgn0053196, intron 1 of 81)"
"chr2L",4582434,4584260,7.36953,"FBgn0263869","Promoter"
"chr2L",4584984,4590980,7.87352,"FBgn0053196","Promoter"
"chr2L",4591432,4592783,68.9772,"FBgn0053196","Promoter"
"chr2L",4596291,4597511,3.39193,"FBgn0053196","Intron (FBtr0305142/FBgn0053196, intron 2 of 46)"
"chr2L",4599856,4600267,3.30041,"FBgn0053196","Intron (FBtr0305142/FBgn0053196, intron 2 of 46)"
"chr2L",4610123,4611174,2.90103,"FBgn0053196","Intron (FBtr0305142/FBgn0053196, intron 2 of 46)"
"chr2L",4612571,4613414,4.07992,"FBgn0053196","Promoter"
"chr2L",4613958,4614672,59.1895,"FBgn0053196","Promoter"
"chr2L",4627499,4628139,6.04201,"FBgn0267008","Distal Intergenic"
"chr2L",4651473,4652768,3.47667,"FBgn0031619","Promoter"
"chr2L",4655630,4656372,3.66427,"FBgn0284415","Promoter"
"chr2L",4662331,4663150,11.8759,"FBgn0284415","Distal Intergenic"
"chr2L",4663730,4664852,2.54931,"FBgn0284415","Distal Intergenic"
"chr2L",4665424,4665931,3.75821,"FBgn0284415","Distal Intergenic"
"chr2L",4666422,4667764,5.77769,"FBgn0284415","Distal Intergenic"
"chr2L",4812787,4813672,3.5519,"FBgn0031630","Promoter"
"chr2L",4816355,4817373,5.85445,"FBgn0263577","Promoter"
"chr2L",4836877,4837756,4.22047,"FBgn0031635","Promoter"
"chr2L",4840691,4841191,2.81899,"FBgn0031636","3' UTR"
"chr2L",4843989,4844557,3.94804,"FBgn0031637","Exon (FBtr0077410/FBgn0031637, exon 6 of 9)"
"chr2L",4845084,4847199,17.436,"FBgn0031637","Promoter"
"chr2L",4848043,4850345,12.6834,"FBgn0031639","Promoter"
"chr2L",4850830,4851191,2.63811,"FBgn0031640","Promoter"
"chr2L",4881235,4882845,15.7416,"FBgn0000286","Promoter"
"chr2L",4883518,4884116,9.14926,"FBgn0031643","Promoter"
"chr2L",4887354,4889469,12.6278,"FBgn0031644","Promoter"
"chr2L",4891996,4892541,36.1593,"FBgn0031645","Promoter"
"chr2L",4893974,4894362,1.74036,"FBgn0031645","Exon (FBtr0336832/FBgn0031645, exon 2 of 7)"
"chr2L",4894947,4895395,2.3823,"FBgn0031645","Intron (FBtr0336832/FBgn0031645, intron 2 of 6)"
"chr2L",4898379,4899335,3.90973,"FBgn0031645","Intron (FBtr0336832/FBgn0031645, intron 2 of 6)"
"chr2L",4901249,4902318,7.99206,"FBgn0031646","Exon (FBtr0336832/FBgn0031645, exon 3 of 7)"
"chr2L",4918537,4919727,8.84945,"FBgn0041150","Intron (FBtr0077396/FBgn0041150, intron 1 of 9)"
"chr2L",4920167,4920822,3.74369,"FBgn0041150","Intron (FBtr0077396/FBgn0041150, intron 1 of 9)"
"chr2L",4921582,4923066,4.69846,"FBgn0041150","Intron (FBtr0077396/FBgn0041150, intron 1 of 9)"
"chr2L",4945623,4946341,7.40401,"FBgn0015000","Promoter"
"chr2L",4946787,4947182,3.4532,"FBgn0015000","Exon (FBtr0078991/FBgn0015000, exon 4 of 4)"
"chr2L",4950052,4950706,1.51977,"FBgn0031653","Promoter"
"chr2L",4965719,4967732,41.7725,"FBgn0015834","Promoter"
"chr2L",4968101,4968889,4.14274,"FBgn0262467","Promoter"
"chr2L",4969573,4969927,3.94747,"FBgn0031657","Promoter"
"chr2L",4970577,4970963,2.85986,"FBgn0010607","Promoter"
"chr2L",4971806,4972213,2.76147,"FBgn0031659","Promoter"
"chr2L",4974045,4974825,3.8098,"FBgn0031660","Promoter"
"chr2L",4976512,4976897,3.81707,"FBgn0031661","Promoter"
"chr2L",4978604,4979336,4.65917,"FBgn0031663","Promoter"
"chr2L",4980184,4981253,10.678,"FBgn0031664","Promoter"
"chr2L",4981644,4982628,6.66719,"FBgn0083962","Promoter"
"chr2L",4986230,4986873,3.86747,"FBgn0083962","Exon (FBtr0290010/FBgn0083962, exon 6 of 17)"
"chr2L",4994136,4997694,62.6894,"FBgn0053113","Promoter"
"chr2L",5001174,5001801,6.47972,"FBgn0053113","Promoter"
"chr2L",5003848,5004315,2.28727,"FBgn0053113","Promoter"
"chr2L",5008675,5010701,12.8742,"FBgn0053113","Promoter"
"chr2L",5011203,5011939,7.39493,"FBgn0031670","Promoter"
"chr2L",5012385,5012903,5.1479,"FBgn0031670","3' UTR"
"chr2L",5042472,5044819,18.8978,"FBgn0031673","Promoter"
"chr2L",5045165,5045709,7.19132,"FBgn0264742","Promoter"
"chr2L",5048442,5050037,3.03391,"FBgn0031675","Promoter"
"chr2L",5050632,5052795,17.3098,"FBgn0022023","Promoter"
"chr2L",5055223,5056379,18.6933,"FBgn0014857","Promoter"
"chr2L",5058443,5059703,24.6721,"FBgn0028694","Promoter"
"chr2L",5071011,5072837,47.9132,"FBgn0266843","Promoter"
"chr2L",5073261,5074539,37.9121,"FBgn0266843","3' UTR"
"chr2L",5075105,5079508,22.3684,"FBgn0266843","5' UTR"
"chr2L",5080083,5080468,6.19095,"FBgn0266843","Intron (FBtr0079026/FBgn0031681, intron 2 of 9)"
"chr2L",5080809,5081760,10.1556,"FBgn0266843","Intron (FBtr0079026/FBgn0031681, intron 2 of 9)"
"chr2L",5082113,5093638,63.414,"FBgn0031681","Promoter"
"chr2L",5094155,5094884,7.68555,"FBgn0031682","Promoter"
"chr2L",5099680,5100114,5.11634,"FBgn0031684","Promoter"
"chr2L",5108467,5109601,36.732,"FBgn0261836","Promoter"
"chr2L",5146505,5147558,1.48071,"FBgn0261836","Promoter"
"chr2L",5199235,5199741,2.27955,"FBgn0083028","Exon (FBtr0303389/FBgn0261836, exon 24 of 29)"
"chr2L",5223117,5224168,3.87656,"FBgn0031692","Intron (FBtr0079089/FBgn0003716, intron 1 of 2)"
"chr2L",5227039,5227433,4.33493,"FBgn0031692","Intron (FBtr0079089/FBgn0003716, intron 1 of 2)"
"chr2L",5230298,5232445,7.89338,"FBgn0003716","Intron (FBtr0079089/FBgn0003716, intron 1 of 2)"
"chr2L",5233258,5233605,3.75013,"FBgn0003716","Intron (FBtr0079089/FBgn0003716, intron 1 of 2)"
"chr2L",5236388,5237378,9.45973,"FBgn0003716","Promoter"
"chr2L",5240542,5241481,50.9425,"FBgn0051914","Promoter"
"chr2L",5250536,5252015,23.7258,"FBgn0003716","Intron (FBtr0079086/FBgn0003716, intron 1 of 3)"
"chr2L",5277966,5278364,4.26444,"FBgn0000228","Promoter"
"chr2L",5279277,5280005,6.43385,"FBgn0031696","Promoter"
"chr2L",5280397,5280786,2.40802,"FBgn0031696","Exon (FBtr0346455/FBgn0031696, exon 2 of 3)"
"chr2L",5287851,5288634,5.93237,"FBgn0265955","Promoter"
"chr2L",5289048,5289393,9.02991,"FBgn0016076","Promoter"
"chr2L",5291958,5293633,4.24802,"FBgn0016076","Intron (FBtr0342936/FBgn0016076, intron 1 of 2)"
"chr2L",5296515,5298873,7.22868,"FBgn0267294","Promoter"
"chr2L",5299289,5301885,17.9848,"FBgn0016076","Promoter"
"chr2L",5305305,5311095,86.4697,"FBgn0016076","Promoter"
"chr2L",5318095,5318606,1.92742,"FBgn0031697","Exon (FBtr0307041/FBgn0031698, exon 4 of 6)"
"chr2L",5319890,5320262,2.11776,"FBgn0031697","Exon (FBtr0307041/FBgn0031698, exon 4 of 6)"
"chr2L",5322614,5326586,18.1433,"FBgn0266320","Promoter"
"chr2L",5327405,5328368,12.7317,"FBgn0015031","Promoter"
"chr2L",5344329,5344841,6.70235,"FBgn0016920","Distal Intergenic"
"chr2L",5519056,5519561,4.47111,"FBgn0031708","Promoter"
"chr2L",5520311,5521735,18.1451,"FBgn0000318","Promoter"
"chr2L",5524403,5525734,11.1933,"FBgn0031711","Promoter"
"chr2L",5530818,5532014,2.71252,"FBgn0031713","Promoter"
"chr2L",5539667,5542180,30.4117,"FBgn0014189","Promoter"
"chr2L",5542684,5543670,3.41261,"FBgn0002525","Promoter"
"chr2L",5544905,5545378,3.97055,"FBgn0031717","Exon (FBtr0346460/FBgn0002525, exon 4 of 4)"
"chr2L",5546352,5547850,7.38458,"FBgn0031717","Promoter"
"chr2L",5740360,5740932,13.7501,"FBgn0031734","Promoter"
"chr2L",5770734,5771150,3.13687,"FBgn0051912","Promoter"
"chr2L",5772793,5773146,1.97111,"FBgn0031738","Promoter"
"chr2L",5773982,5774679,4.25096,"FBgn0031738","Promoter"
"chr2L",5799205,5800231,36.7107,"FBgn0031738","Promoter"
"chr2L",5800848,5801861,3.45791,"FBgn0031739","Promoter"
"chr2L",5802266,5802666,5.00203,"FBgn0031740","Promoter"
"chr2L",5803398,5804047,6.59876,"FBgn0031740","3' UTR"
"chr2L",5805320,5805708,44.0791,"FBgn0031741","Promoter"
"chr2L",5828932,5829267,4.1841,"FBgn0085410","Intron (FBtr0330222/FBgn0085410, intron 1 of 9)"
"chr2L",5878812,5879968,36.1414,"FBgn0031745","Promoter"
"chr2L",5943913,5945057,31.6477,"FBgn0001128","Promoter"
"chr2L",5949917,5951091,6.78639,"FBgn0031752","Promoter"
"chr2L",5963723,5964279,2.63982,"FBgn0086265","Promoter"
"chr2L",5969228,5969602,4.4616,"FBgn0031758","Promoter"
"chr2L",5970066,5975941,33.1138,"FBgn0263442","Promoter"
"chr2L",5976451,5981086,131.388,"FBgn0000308","Promoter"
"chr2L",5981693,5988133,93.0686,"FBgn0001941","Promoter"
"chr2L",5997110,5999494,27.5649,"FBgn0031759","Promoter"
"chr2L",6000236,6000983,9.43303,"FBgn0031760","Promoter"
"chr2L",6023055,6024393,5.6729,"FBgn0031764","Promoter"
"chr2L",6035754,6036776,3.90463,"FBgn0025742","Promoter"
"chr2L",6045371,6048621,30.4035,"FBgn0000052","Promoter"
"chr2L",6049096,6050373,3.29619,"FBgn0085208","Promoter"
"chr2L",6050936,6053190,18.3181,"FBgn0031769","Promoter"
"chr2L",6054002,6054644,2.49706,"FBgn0031770","Promoter"
"chr2L",6061406,6063568,9.20995,"FBgn0031771","Promoter"
"chr2L",6066583,6067005,5.19124,"FBgn0031774","Promoter"
"chr2L",6069296,6073757,35.2196,"FBgn0031777","Promoter"
"chr2L",6074120,6074590,6.4823,"FBgn0264345","Promoter"
"chr2L",6078299,6079728,54.9521,"FBgn0031778","Promoter"
"chr2L",6081172,6083505,17.8824,"FBgn0266450","Promoter"
"chr2L",6084566,6084977,2.82886,"FBgn0266450","Intron (FBtr0344437/FBgn0266450, intron 1 of 3)"
"chr2L",6086862,6089312,44.3179,"FBgn0266445","Intron (FBtr0344437/FBgn0266450, intron 1 of 3)"
"chr2L",6090095,6090532,3.87453,"FBgn0266445","Promoter"
"chr2L",6093338,6095628,20.7419,"FBgn0266450","3' UTR"
"chr2L",6096603,6098921,15.0635,"FBgn0031779","Promoter"
"chr2L",6125130,6127345,14.2779,"FBgn0284255","Promoter"
"chr2L",6168244,6168660,3.0109,"FBgn0031786","Distal Intergenic"
"chr2L",6175990,6176350,2.90759,"FBgn0085409","Distal Intergenic"
"chr2L",6179082,6179579,22.3584,"FBgn0085409","Promoter"
"chr2L",6218560,6219322,5.07647,"FBgn0026755","Distal Intergenic"
"chr2L",6254541,6255007,4.29252,"FBgn0031791","Promoter"
"chr2L",6324040,6324898,7.38921,"FBgn0265778","Promoter"
"chr2L",6325366,6325718,3.8809,"FBgn0265778","Exon (FBtr0079249/FBgn0265778, exon 3 of 8)"
"chr2L",6326149,6327256,2.87653,"FBgn0265778","Exon (FBtr0079249/FBgn0265778, exon 4 of 8)"
"chr2L",6335454,6335929,2.46499,"FBgn0031799","Exon (FBtr0079284/FBgn0031799, exon 2 of 7)"
"chr2L",6336348,6338362,4.48522,"FBgn0031799","Promoter"
"chr2L",6338826,6339651,18.1504,"FBgn0015623","Promoter"
"chr2L",6344225,6344635,4.95013,"FBgn0015623","Promoter"
"chr2L",6345165,6345761,3.00598,"FBgn0015623","Exon (FBtr0079250/FBgn0015623, exon 6 of 7)"
"chr2L",6424381,6425657,7.5895,"FBgn0263278","Promoter"
"chr2L",6446415,6448266,18.9589,"FBgn0031813","Promoter"
"chr2L",6455087,6455992,29.4862,"FBgn0031814","Promoter"
"chr2L",6456383,6458657,18.4873,"FBgn0031815","Promoter"
"chr2L",6459390,6462643,12.3866,"FBgn0031816","3' UTR"
"chr2L",6463268,6464712,7.04205,"FBgn0031816","Promoter"
"chr2L",6465058,6465905,34.7429,"FBgn0031816","Promoter"
"chr2L",6468846,6473868,25.4518,"FBgn0259749","Promoter"
"chr2L",6474581,6475101,3.91259,"FBgn0259749","Promoter"
"chr2L",6476227,6482123,150.279,"FBgn0031818","Promoter"
"chr2L",6487855,6488576,6.07795,"FBgn0031821","Promoter"
"chr2L",6489172,6490801,43.0987,"FBgn0031822","Promoter"
"chr2L",6491417,6491924,6.492,"FBgn0051638","Promoter"
"chr2L",6494108,6494774,11.5819,"FBgn0031824","Promoter"
"chr2L",6498627,6499869,28.2619,"FBgn0051637","Promoter"
"chr2L",6557907,6558727,13.1534,"FBgn0031830","Promoter"
"chr2L",6562402,6563908,4.44917,"FBgn0263916","Promoter"
"chr2L",6565144,6566109,2.91321,"FBgn0031834","Promoter"
"chr2L",6612541,6613420,72.5349,"FBgn0031836","Promoter"
"chr2L",6648703,6651165,15.4794,"FBgn0031842","Promoter"
"chr2L",6653672,6654364,8.37317,"FBgn0051633","3' UTR"
"chr2L",6658599,6659194,4.13427,"FBgn0028467","Promoter"
"chr2L",6667181,6667767,2.80467,"FBgn0263200","Promoter"
"chr2L",6672014,6673424,25.659,"FBgn0028990","Promoter"
"chr2L",6683660,6684372,27.9223,"FBgn0028703","Promoter"
"chr2L",6708728,6709174,33.8578,"FBgn0031850","Promoter"
"chr2L",6722794,6723249,3.74469,"FBgn0025777","Promoter"
"chr2L",6724003,6724792,9.86817,"FBgn0046704","Promoter"
"chr2L",6786278,6786980,63.773,"FBgn0015776","Promoter"
"chr2L",6787949,6788319,1.82802,"FBgn0015776","Downstream (1-2kb)"
"chr2L",6791236,6792353,104.623,"FBgn0015777","Exon (FBtr0079382/FBgn0015777, exon 3 of 7)"
"chr2L",6793651,6794682,38.4653,"FBgn0015777","Promoter"
"chr2L",6852376,6853527,5.44685,"FBgn0017551","Promoter"
"chr2L",6866770,6867282,9.51802,"FBgn0031865","Intron (FBtr0079373/FBgn0031865, intron 1 of 5)"
"chr2L",6870113,6870539,11.6516,"FBgn0031865","Promoter"
"chr2L",6877092,6879117,5.18212,"FBgn0031866","Intron (FBtr0307033/FBgn0031866, intron 1 of 12)"
"chr2L",6908308,6908741,3.10363,"FBgn0031868","Promoter"
"chr2L",6913448,6913957,4.19471,"FBgn0011737","Promoter"
"chr2L",6917428,6918743,13.973,"FBgn0026196","Promoter"
"chr2L",6919421,6920122,30.8377,"FBgn0028554","Promoter"
"chr2L",6920658,6926428,75.9546,"FBgn0004838","Promoter"
"chr2L",6944028,6945278,6.50051,"FBgn0031871","Promoter"
"chr2L",6945719,6946145,2.01467,"FBgn0031871","Promoter"
"chr2L",6947273,6948801,9.03056,"FBgn0031872","Promoter"
"chr2L",6950560,6950948,3.72947,"FBgn0020616","Promoter"
"chr2L",6964512,6965571,6.7934,"FBgn0021944","Promoter"
"chr2L",6966410,6967622,29.3571,"FBgn0264922","Promoter"
"chr2L",6968851,6991943,117.414,"FBgn0016978","Promoter"
"chr2L",6993656,6994405,3.51016,"FBgn0265414","Intron (FBtr0290119/FBgn0031879, intron 3 of 12)"
"chr2L",6995923,6997100,7.84268,"FBgn0265414","Intron (FBtr0290119/FBgn0031879, intron 3 of 12)"
"chr2L",6997609,7010713,74.0482,"FBgn0031879","Promoter"
"chr2L",7023542,7023908,7.07422,"FBgn0000053","Promoter"
"chr2L",7025013,7026809,5.68863,"FBgn0051908","Promoter"
"chr2L",7031388,7034123,19.9664,"FBgn0031882","Promoter"
"chr2L",7035502,7039310,12.6018,"FBgn0262872","Promoter"
"chr2L",7042318,7043326,14.8127,"FBgn0262872","Promoter"
"chr2L",7043792,7044365,3.19067,"FBgn0262872","Intron (FBtr0306228/FBgn0262872, intron 3 of 5)"
"chr2L",7049041,7050961,4.44346,"FBgn0262872","Promoter"
"chr2L",7056438,7056798,2.02204,"FBgn0031885","Promoter"
"chr2L",7064074,7065343,17.3698,"FBgn0266666","Promoter"
"chr2L",7075470,7076715,6.37803,"FBgn0265822","Intron (FBtr0079423/FBgn0031888, intron 2 of 4)"
"chr2L",7078262,7078625,1.87267,"FBgn0265822","Promoter"
"chr2L",7082130,7082628,8.39106,"FBgn0031888","Intron (FBtr0079423/FBgn0031888, intron 2 of 4)"
"chr2L",7114472,7114855,4.02195,"FBgn0085407","Intron (FBtr0112612/FBgn0085407, intron 2 of 5)"
"chr2L",7117539,7118063,5.20734,"FBgn0085407","Intron (FBtr0112612/FBgn0085407, intron 2 of 5)"
"chr2L",7143544,7145066,14.363,"FBgn0265823","Exon (FBtr0342653/FBgn0265823, exon 1 of 1)"
"chr2L",7150379,7150977,6.65135,"FBgn0085407","Intron (FBtr0342658/FBgn0085407, intron 1 of 4)"
"chr2L",7182331,7182915,3.84712,"FBgn0031893","Promoter"
"chr2L",7193999,7194686,3.73036,"FBgn0031895","Promoter"
"chr2L",7196323,7196674,10.35,"FBgn0031895","Exon (FBtr0079416/FBgn0031896, exon 3 of 6)"
"chr2L",7203498,7204194,5.12221,"FBgn0031896","Promoter"
"chr2L",7219369,7220024,10.1044,"FBgn0031897","Promoter"
"chr2L",7276839,7277207,3.88813,"FBgn0010453","Promoter"
"chr2L",7307118,7307801,6.84613,"FBgn0284084","Promoter"
"chr2L",7386511,7388222,9.71096,"FBgn0031904","Promoter"
"chr2L",7417969,7420185,34.6905,"FBgn0264439","Intron (FBtr0079443/FBgn0028387, intron 5 of 7)"
"chr2L",7423509,7427709,171.86,"FBgn0262453","Promoter"
"chr2L",7437428,7438311,35.2374,"FBgn0031914","Promoter"
"chr2L",7443529,7443954,4.36828,"FBgn0031914","Promoter"
"chr2L",7469555,7470942,4.50297,"FBgn0031918","Promoter"
"chr2L",7484729,7485170,1.9894,"FBgn0031920","Intron (FBtr0330721/FBgn0260486, intron 2 of 13)"
"chr2L",7487942,7488365,1.75569,"FBgn0260486","Intron (FBtr0330721/FBgn0260486, intron 2 of 13)"
