"seqnames","start","end","V6","geneId"
"chr2L",8619586,8620194,22.767,"FBgn0051602"
"chr2L",8683179,8684175,33.6707,"FBgn0051888"
"chr2L",8686627,8686988,6.99693,"FBgn0260861"
"chr2L",8690194,8691717,23.0576,"FBgn0004914"
"chr2L",8708743,8709574,11.2441,"FBgn0004914"
"chr2L",8734559,8735856,17.3176,"FBgn0003209"
"chr2L",8826502,8828723,4.57002,"FBgn0029123"
"chr2L",8898665,8899421,41.645,"FBgn0085427"
"chr2L",8950854,8951239,7.74511,"FBgn0032078"
"chr2L",8984549,8985255,19.4817,"FBgn0032084"
"chr2L",8988873,8989699,12.595,"FBgn0011705"
"chr2L",9125693,9127643,30.1355,"FBgn0052982"
"chr2L",9164093,9164884,6.47373,"FBgn0032100"
"chr2L",9165553,9166364,3.40172,"FBgn0032101"
"chr2L",9167634,9169033,12.3935,"FBgn0041092"
"chr2L",9176261,9176932,26.4259,"FBgn0041092"
"chr2L",9235170,9236635,11.5394,"FBgn0051885"
"chr2L",9237140,9237561,1.53762,"FBgn0051885"
"chr2L",9252076,9252970,6.1999,"FBgn0032105"
"chr2L",9387615,9388228,1.82177,"FBgn0012036"
"chr2L",9415952,9416400,3.01455,"FBgn0032116"
"chr2L",9431472,9431908,11.1056,"FBgn0011232"
"chr2L",9432336,9433023,3.09513,"FBgn0011232"
"chr2L",9437428,9438568,26.1641,"FBgn0002973"
"chr2L",9449647,9450488,52.9887,"FBgn0002973"
"chr2L",9490728,9494720,42.5947,"FBgn0004868"
"chr2L",9495457,9497789,21.85,"FBgn0032120"
"chr2L",9521209,9522237,26.8279,"FBgn0032123"
"chr2L",9568921,9569350,7.08598,"FBgn0032130"
"chr2L",9570451,9570811,1.77022,"FBgn0032130"
"chr2L",9574670,9576717,12.1874,"FBgn0028479"
"chr2L",9613326,9616009,39.3985,"FBgn0040070"
"chr2L",9616834,9617823,20.5324,"FBgn0032135"
"chr2L",9696557,9699397,23.545,"FBgn0000273"
"chr2L",9699929,9703602,17.1443,"FBgn0011207"
"chr2L",9704026,9706558,45.2411,"FBgn0051710"
"chr2L",9736608,9737849,26.7132,"FBgn0032140"
"chr2L",9758392,9759047,18.2019,"FBgn0270924"
"chr2L",9763640,9764888,16.5828,"FBgn0283478"
"chr2L",9782218,9785094,68.6363,"FBgn0032147"
"chr2L",9786386,9788355,21.6886,"FBgn0032147"
"chr2L",9788834,9790676,16.7147,"FBgn0285991"
"chr2L",9791203,9791601,5.57065,"FBgn0032149"
"chr2L",9888091,9889403,4.10848,"FBgn0029174"
"chr2L",9891586,9891994,2.66373,"FBgn0032153"
"chr2L",9894191,9895094,37.6696,"FBgn0025881"
"chr2L",9895452,9897572,67.3815,"FBgn0004867"
"chr2L",9907742,9908634,6.04201,"FBgn0032156"
"chr2L",9912103,9912564,5.26993,"FBgn0032157"
"chr2L",9912944,9914500,3.47005,"FBgn0024285"
"chr2L",9915161,9919722,103.262,"FBgn0025700"
"chr2L",9921812,9922576,1.92898,"FBgn0032162"
"chr2L",9936970,9938028,10.163,"FBgn0266359"
"chr2L",9955640,9956061,2.49363,"FBgn0032171"
"chr2L",9956403,9956924,3.11282,"FBgn0032171"
"chr2L",9957421,9958782,10.6177,"FBgn0032170"
"chr2L",9960886,9961841,3.60999,"FBgn0263766"
"chr2L",9962628,9963751,9.33869,"FBgn0032172"
"chr2L",9967349,9968648,27.3526,"FBgn0011272"
"chr2L",9984610,9985192,23.0098,"FBgn0000180"
"chr2L",10003872,10005002,21.0106,"FBgn0043456"
"chr2L",10005416,10006395,10.7022,"FBgn0266167"
"chr2L",10009457,10012017,14.1144,"FBgn0011584"
"chr2L",10032435,10042877,122.861,"FBgn0027600"
"chr2L",10053371,10054094,13.8508,"FBgn0266169"
"chr2L",10201048,10204162,24.9484,"FBgn0005593"
"chr2L",10205538,10206852,16.264,"FBgn0032191"
"chr2L",10220081,10220905,8.49639,"FBgn0024320"
"chr2L",10221378,10222497,23.603,"FBgn0250843"
"chr2L",10223163,10224192,2.87249,"FBgn0032195"
"chr2L",10230960,10231553,1.61934,"FBgn0032197"
"chr2L",10240534,10241395,6.47008,"FBgn0004419"
"chr2L",10250870,10251452,7.97295,"FBgn0051717"
"chr2L",10262062,10263453,15.6969,"FBgn0011305"
"chr2L",10266917,10267264,5.53648,"FBgn0032204"
"chr2L",10302793,10305816,10.4877,"FBgn0005322"
"chr2L",10307005,10307923,4.7405,"FBgn0032214"
"chr2L",10311528,10314293,8.0508,"FBgn0267365"
"chr2L",10332170,10332993,8.36001,"FBgn0032222"
"chr2L",10334166,10335115,7.47238,"FBgn0032223"
"chr2L",10341789,10342292,2.75321,"FBgn0051715"
"chr2L",10357015,10357629,4.4535,"FBgn0032229"
"chr2L",10361733,10362516,7.52291,"FBgn0027568"
"chr2L",10365252,10366160,7.46788,"FBgn0032231"
"chr2L",10366844,10367320,3.64369,"FBgn0032231"
"chr2L",10374369,10375708,12.3472,"FBgn0053303"
"chr2L",10386863,10387539,9.68768,"FBgn0032236"
"chr2L",10388166,10388918,10.4596,"FBgn0267821"
"chr2L",10393815,10395023,17.1712,"FBgn0267439"
"chr2L",10395396,10396247,10.9764,"FBgn0262782"
"chr2L",10402179,10403743,11.0508,"FBgn0032240"
"chr2L",10408310,10411650,23.6089,"FBgn0003942"
"chr2L",10412366,10413209,3.97037,"FBgn0032242"
"chr2L",10423554,10426136,14.7929,"FBgn0032246"
"chr2L",10426806,10429267,40.4413,"FBgn0032247"
"chr2L",10431474,10432295,3.26962,"FBgn0004915"
"chr2L",10436392,10436782,2.42224,"FBgn0032250"
"chr2L",10457623,10459620,5.39932,"FBgn0027611"
"chr2L",10487440,10488281,8.26291,"FBgn0032258"
"chr2L",10505681,10507832,43.5899,"FBgn0032261"
"chr2L",10515565,10516642,30.1218,"FBgn0267828"
"chr2L",10544709,10546133,15.144,"FBgn0051721"
"chr2L",10661255,10661636,1.57619,"FBgn0051871"
"chr2L",10662038,10662603,3.16743,"FBgn0051871"
"chr2L",10686501,10686936,12.6682,"FBgn0032283"
"chr2L",10730615,10732298,16.1437,"FBgn0032292"
"chr2L",10732826,10733647,12.0325,"FBgn0032293"
"chr2L",10735272,10736022,7.07422,"FBgn0027868"
"chr2L",10737410,10738728,5.10837,"FBgn0032295"
"chr2L",10766738,10767844,4.82245,"FBgn0015320"
"chr2L",10768995,10769506,4.33216,"FBgn0032298"
"chr2L",10770619,10771957,13.3973,"FBgn0032299"
"chr2L",10790944,10792381,4.84634,"FBgn0051870"
"chr2L",10800450,10801298,33.1141,"FBgn0051869"
"chr2L",10839567,10842597,34.5192,"FBgn0032305"
"chr2L",10849167,10850865,13.6105,"FBgn0004363"
"chr2L",10855663,10856497,7.6515,"FBgn0027453"
"chr2L",10857220,10857604,1.59728,"FBgn0024227"
"chr2L",10858660,10859546,7.62377,"FBgn0027363"
"chr2L",10863048,10864226,7.8146,"FBgn0264351"
"chr2L",10963972,10964922,8.11812,"FBgn0261871"
"chr2L",10965520,10966556,13.1789,"FBgn0053129"
"chr2L",10967191,10968139,13.8368,"FBgn0053129"
"chr2L",10969278,10970212,5.87577,"FBgn0053129"
"chr2L",10971205,10971581,4.69759,"FBgn0032322"
"chr2L",10974680,10975244,5.11701,"FBgn0000018"
"chr2L",10975678,10976442,29.0854,"FBgn0010612"
"chr2L",10976811,10977465,10.8675,"FBgn0041781"
"chr2L",10988234,10988815,1.5684,"FBgn0026148"
"chr2L",10989647,10990201,4.3294,"FBgn0026147"
"chr2L",11002063,11004143,21.0007,"FBgn0040096"
"chr2L",11004981,11005460,2.14267,"FBgn0021761"
"chr2L",11011448,11012026,7.89111,"FBgn0267425"
"chr2L",11034937,11036674,6.06044,"FBgn0040967"
"chr2L",11056870,11057505,23.9033,"FBgn0032330"
"chr2L",11066126,11067020,22.37,"FBgn0032330"
"chr2L",11100308,11100880,8.25962,"FBgn0283682"
"chr2L",11105376,11106693,3.44642,"FBgn0032341"
"chr2L",11107109,11107939,6.60489,"FBgn0261983"
"chr2L",11119861,11120200,2.94192,"FBgn0027582"
"chr2L",11122934,11123494,2.72442,"FBgn0032346"
"chr2L",11130789,11131622,7.56985,"FBgn0032348"
"chr2L",11155367,11156222,68.6512,"FBgn0032350"
"chr2L",11179533,11179886,1.71928,"FBgn0032354"
"chr2L",11210665,11211358,7.93918,"FBgn0264442"
"chr2L",11271862,11272208,3.55653,"FBgn0040233"
"chr2L",11278430,11279167,2.07647,"FBgn0052831"
"chr2L",11358901,11359537,10.325,"FBgn0000287"
"chr2L",11444951,11445707,32.6756,"FBgn0261648"
"chr2L",11497106,11498733,6.46622,"FBgn0032361"
"chr2L",11500594,11500942,2.68831,"FBgn0032362"
"chr2L",11501668,11502208,12.3032,"FBgn0032362"
"chr2L",11516169,11516949,6.31498,"FBgn0032363"
"chr2L",11796820,11798016,5.13328,"FBgn0086036"
"chr2L",11798574,11799495,5.78331,"FBgn0086036"
"chr2L",11805906,11808260,19.6509,"FBgn0020309"
"chr2L",11808904,11809412,19.3724,"FBgn0020309"
"chr2L",11813031,11813602,12.6364,"FBgn0032378"
"chr2L",11952367,11953177,5.33781,"FBgn0263107"
"chr2L",11953863,11958678,14.8113,"FBgn0263107"
"chr2L",11964687,11971310,41.7273,"FBgn0263019"
"chr2L",11986532,11987678,3.02997,"FBgn0032388"
"chr2L",11990040,11990661,4.50699,"FBgn0032390"
"chr2L",11993121,11993774,1.77228,"FBgn0051866"
"chr2L",11994342,11995139,2.80719,"FBgn0042127"
"chr2L",11996943,11997653,3.97037,"FBgn0051865"
"chr2L",11998625,11999056,4.025,"FBgn0042125"
"chr2L",11999767,12002228,18.1872,"FBgn0032394"
"chr2L",12003075,12006619,34.2662,"FBgn0032394"
"chr2L",12013417,12013753,2.7435,"FBgn0265799"
"chr2L",12027190,12029067,28.9329,"FBgn0010497"
"chr2L",12038861,12039863,8.88664,"FBgn0032397"
"chr2L",12044691,12046560,255.077,"FBgn0032399"
"chr2L",12054929,12055974,23.7355,"FBgn0028425"
"chr2L",12061855,12062532,4.04691,"FBgn0027505"
"chr2L",12094110,12096389,7.75706,"FBgn0032408"
"chr2L",12102854,12103291,3.78704,"FBgn0029137"
"chr2L",12103777,12104227,7.59477,"FBgn0027081"
"chr2L",12104749,12107099,4.20247,"FBgn0027081"
"chr2L",12107536,12109112,20.091,"FBgn0015797"
"chr2L",12171624,12172458,2.84013,"FBgn0032420"
"chr2L",12173087,12174414,13.999,"FBgn0032421"
"chr2L",12367296,12367742,3.07307,"FBgn0262475"
"chr2L",12368566,12370909,7.42245,"FBgn0262475"
"chr2L",12403381,12404641,20.2394,"FBgn0043841"
"chr2L",12405175,12406393,33.6518,"FBgn0043841"
"chr2L",12419993,12424266,47.8274,"FBgn0043841"
"chr2L",12426845,12427659,8.17347,"FBgn0032429"
"chr2L",12428196,12429347,6.05818,"FBgn0032430"
"chr2L",12430066,12434017,21.8019,"FBgn0032431"
"chr2L",12434505,12436031,37.6226,"FBgn0020443"
"chr2L",12436452,12437202,15.2599,"FBgn0020443"
"chr2L",12457435,12461627,26.0757,"FBgn0259176"
"chr2L",12507872,12508299,14.6108,"FBgn0262353"
"chr2L",12545907,12546547,3.83301,"FBgn0259176"
"chr2L",12618330,12618671,7.22621,"FBgn0085424"
"chr2L",12691668,12692878,8.71313,"FBgn0032444"
"chr2L",12699960,12700684,16.212,"FBgn0032449"
"chr2L",12704682,12705231,37.7285,"FBgn0032451"
"chr2L",12705626,12706194,2.73546,"FBgn0032451"
"chr2L",12708011,12708528,5.51159,"FBgn0032452"
"chr2L",12711606,12712463,17.1962,"FBgn0032454"
"chr2L",12721127,12721787,10.8743,"FBgn0032455"
"chr2L",12722424,12722965,2.12385,"FBgn0032456"
"chr2L",12822132,12823000,41.318,"FBgn0015399"
"chr2L",12974139,12978328,58.6059,"FBgn0263598"
"chr2L",13004691,13005221,6.96551,"FBgn0021796"
"chr2L",13018000,13019069,9.16195,"FBgn0032467"
"chr2L",13020211,13021199,9.97399,"FBgn0028965"
"chr2L",13059844,13060243,13.6199,"FBgn0262160"
"chr2L",13129839,13130375,6.8238,"FBgn0032471"
"chr2L",13145977,13147057,5.69224,"FBgn0265088"
"chr2L",13163427,13164818,16.3167,"FBgn0032474"
"chr2L",13165537,13167737,33.9149,"FBgn0024291"
"chr2L",13176339,13176774,3.51468,"FBgn0032475"
"chr2L",13182015,13182522,3.6154,"FBgn0051849"
"chr2L",13190716,13191911,10.8597,"FBgn0032479"
"chr2L",13192362,13193111,4.06461,"FBgn0032480"
"chr2L",13202572,13203119,6.69238,"FBgn0032481"
"chr2L",13203811,13206032,31.024,"FBgn0032482"
"chr2L",13215733,13216205,36.602,"FBgn0004192"
"chr2L",13218843,13219679,6.32467,"FBgn0032485"
"chr2L",13220202,13220743,4.13676,"FBgn0032486"
"chr2L",13221662,13222108,4.03786,"FBgn0032487"
"chr2L",13243612,13244560,8.05736,"FBgn0041720"
"chr2L",13246218,13246816,2.82924,"FBgn0032495"
"chr2L",13251554,13258120,19.1014,"FBgn0051851"
"chr2L",13285736,13286459,3.88776,"FBgn0028406"
"chr2L",13290822,13291416,28.7415,"FBgn0051729"
"chr2L",13292095,13292504,1.56797,"FBgn0040973"
"chr2L",13295971,13296730,5.88041,"FBgn0051729"
"chr2L",13368210,13368880,6.38386,"FBgn0051855"
"chr2L",13369473,13369982,13.5011,"FBgn0051855"
"chr2L",13370380,13370997,4.60553,"FBgn0032511"
"chr2L",13373177,13373648,5.34502,"FBgn0032512"
"chr2L",13374410,13374750,2.79007,"FBgn0032513"
"chr2L",13376765,13382314,22.3584,"FBgn0025724"
"chr2L",13382761,13383629,11.5578,"FBgn0032515"
"chr2L",13386213,13386956,3.88349,"FBgn0032516"
"chr2L",13394171,13395093,28.2976,"FBgn0032518"
"chr2L",13445052,13445388,2.32922,"FBgn0032524"
"chr2L",13547718,13549464,48.2933,"FBgn0023407"
"chr2L",13550105,13550930,32.6597,"FBgn0259984"
"chr2L",13639732,13641245,18.6558,"FBgn0028546"
"chr2L",13665375,13667205,54.2789,"FBgn0028527"
"chr2L",13771153,13773184,13.2064,"FBgn0028541"
"chr2L",13779410,13780201,23.9899,"FBgn0028540"
"chr2L",13780706,13782096,10.422,"FBgn0024846"
"chr2L",13782821,13783337,7.0535,"FBgn0028932"
"chr2L",13792671,13793019,1.98583,"FBgn0028538"
"chr2L",13793692,13794625,16.0409,"FBgn0028538"
"chr2L",13803442,13805493,13.954,"FBgn0027844"
"chr2L",13813926,13815165,16.551,"FBgn0001965"
"chr2L",13821137,13822234,13.3309,"FBgn0000153"
"chr2L",13827287,13829688,30.1242,"FBgn0004406"
"chr2L",13832355,13832958,5.08936,"FBgn0004407"
"chr2L",13833433,13834898,24.8858,"FBgn0026373"
"chr2L",13835582,13836428,3.96394,"FBgn0028509"
"chr2L",13878864,13879772,22.9128,"FBgn0028509"
"chr2L",13902523,13904497,14.0858,"FBgn0019890"
"chr2L",13905227,13905763,7.99403,"FBgn0012037"
"chr2L",14000802,14001441,24.5402,"FBgn0003255"
"chr2L",14013517,14014852,18.3181,"FBgn0027348"
"chr2L",14196838,14197183,4.20762,"FBgn0016930"
"chr2L",14197819,14198364,6.46884,"FBgn0016930"
"chr2L",14233454,14234176,16.1562,"FBgn0016930"
"chr2L",14350797,14351154,3.7895,"FBgn0261534"
"chr2L",14359402,14361289,7.12504,"FBgn0266428"
"chr2L",14408358,14409542,5.16423,"FBgn0004858"
"chr2L",14424986,14425334,1.57747,"FBgn0028871"
"chr2L",14490619,14493441,46.6242,"FBgn0005771"
"chr2L",14494103,14496064,33.7059,"FBgn0028882"
"chr2L",14511026,14511844,1.78929,"FBgn0267257"
"chr2L",14517972,14519101,14.0182,"FBgn0011862"
"chr2L",14530476,14531853,21.9423,"FBgn0011865"
"chr2L",14549495,14550153,5.32818,"FBgn0250844"
"chr2L",14562816,14563364,5.45957,"FBgn0028913"
"chr2L",14598615,14599789,45.8806,"FBgn0028910"
"chr2L",14614491,14615002,12.2872,"FBgn0000055"
"chr2L",14688091,14689334,7.21918,"FBgn0003016"
"chr2L",14851204,14851803,7.75567,"FBgn0028886"
"chr2L",15005971,15007296,11.2595,"FBgn0261881"
"chr2L",15007880,15009433,10.8644,"FBgn0028926"
"chr2L",15035430,15036047,24.7268,"FBgn0041713"
"chr2L",15036732,15038757,6.26737,"FBgn0001977"
"chr2L",15056394,15057875,32.1446,"FBgn0000317"
"chr2L",15059521,15060557,7.01479,"FBgn0010422"
"chr2L",15066962,15067935,4.65836,"FBgn0024183"
"chr2L",15113548,15115571,7.26521,"FBgn0001978"
"chr2L",15118287,15118823,5.18794,"FBgn0264435"
"chr2L",15255611,15255960,3.00085,"FBgn0283467"
"chr2L",15263753,15264767,10.6345,"FBgn0045842"
"chr2L",15269657,15270052,2.07141,"FBgn0261268"
"chr2L",15271401,15271881,2.99922,"FBgn0261268"
"chr2L",15333788,15335583,15.2689,"FBgn0001981"
"chr2L",15399398,15399746,3.25253,"FBgn0266154"
"chr2L",15499136,15500399,28.2949,"FBgn0002524"
"chr2L",15745556,15746743,7.82767,"FBgn0010382"
"chr2L",15747473,15748020,2.64384,"FBgn0266160"
"chr2L",15750656,15751056,11.5771,"FBgn0001989"
"chr2L",15760332,15762834,22.9743,"FBgn0001987"
"chr2L",15764489,15765523,4.81066,"FBgn0028507"
"chr2L",15910870,15912014,44.1359,"FBgn0266161"
"chr2L",15912426,15912783,5.33234,"FBgn0266162"
"chr2L",16256939,16257574,6.97623,"FBgn0024734"
"chr2L",16258059,16259142,9.82953,"FBgn0028515"
"chr2L",16262497,16263165,5.31328,"FBgn0028897"
"chr2L",16286893,16287798,39.2044,"FBgn0001994"
"chr2L",16288361,16288961,12.6845,"FBgn0040079"
"chr2L",16298937,16299787,19.4118,"FBgn0028375"
"chr2L",16300645,16301369,4.56955,"FBgn0028895"
"chr2L",16302034,16302442,1.77333,"FBgn0028894"
"chr2L",16305988,16306837,7.75864,"FBgn0015338"
"chr2L",16307676,16309032,8.06978,"FBgn0011708"
"chr2L",16324291,16326279,57.0633,"FBgn0000250"
"chr2L",16327445,16329058,10.0863,"FBgn0001995"
"chr2L",16350813,16354496,20.9928,"FBgn0000307"
"chr2L",16354866,16356749,84.7425,"FBgn0025678"
"chr2L",16491634,16492743,4.22589,"FBgn0032586"
"chr2L",16519839,16520194,4.89287,"FBgn0032587"
"chr2L",16520883,16521347,3.1856,"FBgn0032587"
"chr2L",16532599,16533399,14.4536,"FBgn0032587"
"chr2L",16601813,16602558,31.2661,"FBgn0259735"
"chr2L",16604699,16606396,10.4193,"FBgn0051815"
"chr2L",16628789,16630838,5.57359,"FBgn0265000"
"chr2L",16657222,16661824,17.9647,"FBgn0259735"
"chr2L",16680087,16680984,15.2689,"FBgn0267347"
"chr2L",16702685,16703129,3.19639,"FBgn0263745"
"chr2L",16715460,16716123,12.9117,"FBgn0086907"
"chr2L",16719890,16721683,29.0295,"FBgn0284248"
"chr2L",16726988,16727352,4.50457,"FBgn0027779"
"chr2L",16730047,16732121,43.8689,"FBgn0032595"
"chr2L",16732592,16733318,4.30249,"FBgn0032597"
"chr2L",16743480,16745194,20.0616,"FBgn0032600"
"chr2L",16754102,16754594,8.45808,"FBgn0032601"
"chr2L",16804273,16805098,3.19874,"FBgn0086673"
"chr2L",16807036,16807612,10.2919,"FBgn0086673"
"chr2L",16816622,16818041,9.4675,"FBgn0004797"
"chr2L",16827212,16828421,3.96681,"FBgn0051739"
"chr2L",16881139,16881790,44.0732,"FBgn0032618"
"chr2L",16886611,16887953,23.3703,"FBgn0040985"
"chr2L",16888580,16889332,4.83191,"FBgn0265542"
"chr2L",16909700,16910135,6.88226,"FBgn0026150"
"chr2L",17383474,17384153,11.9358,"FBgn0032633"
"chr2L",17409822,17410345,4.59937,"FBgn0032634"
"chr2L",17410722,17411480,4.90207,"FBgn0032635"
"chr2L",17448294,17450417,16.3033,"FBgn0260632"
"chr2L",17471816,17474519,17.6623,"FBgn0000183"
"chr2L",17476677,17477830,9.54414,"FBgn0027885"
"chr2L",17482615,17484317,10.0407,"FBgn0032643"
"chr2L",17500094,17500577,3.2922,"FBgn0032646"
"chr2L",18121619,18122019,4.62305,"FBgn0032666"
"chr2L",18122531,18123105,4.57,"FBgn0032666"
"chr2L",18137390,18138008,16.1167,"FBgn0001301"
"chr2L",18144736,18145962,10.4107,"FBgn0265671"
"chr2L",18151243,18152402,23.7076,"FBgn0041184"
"chr2L",18312779,18313141,1.46822,"FBgn0265682"
"chr2L",18319909,18323640,46.3894,"FBgn0000636"
"chr2L",18357335,18358649,9.00567,"FBgn0011559"
"chr2L",18359602,18360267,8.22245,"FBgn0011559"
"chr2L",18376230,18378327,9.98994,"FBgn0085200"
"chr2L",18378971,18380275,5.40117,"FBgn0085200"
"chr2L",18441521,18443258,52.2524,"FBgn0261597"
"chr2L",18447805,18448912,9.5903,"FBgn0086707"
"chr2L",18455645,18456545,21.2099,"FBgn0263049"
"chr2L",18470184,18470667,1.83182,"FBgn0262463"
"chr2L",18483635,18484491,31.9406,"FBgn0032681"
"chr2L",18485346,18486193,8.12088,"FBgn0032682"
"chr2L",18517318,18517788,7.72463,"FBgn0032685"
"chr2L",18524863,18525531,14.4522,"FBgn0266208"
"chr2L",18562460,18563268,11.7918,"FBgn0085370"
"chr2L",18571366,18572392,46.4011,"FBgn0085370"
"chr2L",18604478,18604999,24.4514,"FBgn0032689"
"chr2L",18687690,18688472,5.44685,"FBgn0005617"
"chr2L",18689722,18690266,1.78316,"FBgn0032698"
"chr2L",18703866,18704230,4.95119,"FBgn0032703"
"chr2L",18704657,18705692,6.81345,"FBgn0032704"
"chr2L",18706802,18708612,18.5263,"FBgn0025608"
"chr2L",18823549,18824003,15.6614,"FBgn0032713"
"chr2L",18830987,18831919,15.0673,"FBgn0015808"
"chr2L",18838655,18839603,15.7203,"FBgn0032717"
"chr2L",18857638,18858510,4.50256,"FBgn0032721"
"chr2L",18880934,18881941,13.7724,"FBgn0003896"
"chr2L",18901406,18902197,8.06142,"FBgn0265952"
"chr2L",18950126,18951048,3.84889,"FBgn0032725"
"chr2L",18954358,18954706,4.60173,"FBgn0032726"
"chr2L",18968061,18968696,8.23645,"FBgn0015772"
"chr2L",18985324,18987330,53.7648,"FBgn0032731"
"chr2L",18988380,18988952,6.90607,"FBgn0032732"
"chr2L",18995716,18996447,20.5241,"FBgn0046302"
"chr2L",19006725,19009303,56.5418,"FBgn0086039"
"chr2L",19021386,19022021,5.58828,"FBgn0032740"
"chr2L",19032646,19033089,4.46971,"FBgn0001202"
"chr2L",19034711,19036026,17.863,"FBgn0086442"
"chr2L",19039209,19041274,10.2715,"FBgn0002022"
"chr2L",19041943,19043210,8.05534,"FBgn0002022"
"chr2L",19043684,19044862,7.43267,"FBgn0032744"
"chr2L",19045467,19046078,5.98121,"FBgn0263198"
"chr2L",19049332,19051463,8.64623,"FBgn0002021"
"chr2L",19052015,19055798,22.7952,"FBgn0032748"
"chr2L",19064992,19066128,3.53203,"FBgn0032751"
"chr2L",19114971,19115734,3.51116,"FBgn0002036"
"chr2L",19119946,19120688,19.1234,"FBgn0000422"
"chr2L",19121183,19123721,7.40561,"FBgn0002031"
"chr2L",19130043,19131870,10.7758,"FBgn0086443"
"chr2L",19132566,19133342,10.1689,"FBgn0086447"
"chr2L",19133811,19134602,5.40126,"FBgn0010300"
"chr2L",19134947,19135347,4.17032,"FBgn0086447"
"chr2L",19158514,19159664,7.88768,"FBgn0010300"
"chr2L",19164642,19165032,1.36932,"FBgn0010300"
"chr2L",19180318,19180770,2.34391,"FBgn0032763"
"chr2L",19190261,19191060,49.5228,"FBgn0015380"
"chr2L",19215057,19215511,1.95453,"FBgn0267928"
"chr2L",19362285,19363170,18.9869,"FBgn0024245"
"chr2L",19389496,19390125,9.47923,"FBgn0032774"
"chr2L",19397948,19399141,5.44419,"FBgn0032775"
"chr2L",19404172,19404700,3.24781,"FBgn0041789"
"chr2L",19410210,19410616,5.9013,"FBgn0041789"
"chr2L",19413941,19414591,4.2452,"FBgn0041789"
"chr2L",19423061,19426529,64.7333,"FBgn0032779"
"chr2L",19430948,19431613,6.92692,"FBgn0032781"
"chr2L",19438748,19440096,12.6469,"FBgn0032783"
"chr2L",19452598,19453431,5.20509,"FBgn0284220"
"chr2L",19492424,19492910,3.11282,"FBgn0032793"
"chr2L",19493383,19497495,17.9014,"FBgn0002044"
"chr2L",19498130,19498706,7.14518,"FBgn0040268"
"chr2L",19507395,19508634,7.25398,"FBgn0032796"
"chr2L",19524682,19526209,13.6934,"FBgn0032799"
"chr2L",19529643,19530119,4.91497,"FBgn0032801"
"chr2L",19533820,19535107,2.77587,"FBgn0053116"
"chr2L",19537250,19540734,110.967,"FBgn0032803"
"chr2L",19542507,19543177,17.5856,"FBgn0003231"
"chr2L",19546311,19547291,3.19549,"FBgn0032805"
"chr2L",19549566,19550070,32.0225,"FBgn0041180"
"chr2L",19568168,19569251,15.4415,"FBgn0262460"
"chr2L",19569614,19573837,58.0525,"FBgn0005672"
"chr2L",19574327,19577241,21.1029,"FBgn0005672"
"chr2L",19579757,19582492,21.5573,"FBgn0032811"
"chr2L",19583174,19583513,2.82674,"FBgn0032813"
"chr2L",19587201,19587760,6.47785,"FBgn0000464"
"chr2L",19736137,19736504,5.15472,"FBgn0032816"
"chr2L",19755925,19756930,16.3609,"FBgn0032817"
"chr2L",19763223,19764178,14.9346,"FBgn0032820"
"chr2L",19791200,19792416,42.495,"FBgn0032821"
"chr2L",19795459,19795797,5.75316,"FBgn0004811"
"chr2L",19865923,19867015,18.3703,"FBgn0263873"
"chr2L",19895998,19900290,15.2105,"FBgn0263873"
"chr2L",19910868,19912182,4.84262,"FBgn0262543"
"chr2L",19914079,19915036,3.00317,"FBgn0053117"
"chr2L",19917299,19919241,5.65257,"FBgn0263873"
"chr2L",19921826,19922744,7.3111,"FBgn0264375"
"chr2L",19933797,19934246,2.02328,"FBgn0266693"
"chr2L",19934775,19936699,35.4439,"FBgn0263873"
"chr2L",19953283,19957914,17.4259,"FBgn0032833"
"chr2L",19958778,19959809,13.7762,"FBgn0032833"
"chr2L",20016836,20017355,21.227,"FBgn0264443"
"chr2L",20064793,20065173,3.19506,"FBgn0003978"
"chr2L",20066377,20066913,8.75573,"FBgn0045064"
"chr2L",20074003,20075386,4.26602,"FBgn0003141"
